objid,ra,dec,petroMag_i,petroMag_z,petroMag_u,petroMag_g,petroMag_r,ur,p_cs,p_el
1237674648853741768,177.206888630655,-1.16958796303927,16.85641,16.53077,19.92718,18.32377,17.31742,2.60976,0.425999999046326,0.559000015258789
1237674648853741776,177.226083624934,-1.22426701241044,17.01978,16.72884,20.41167,18.45385,17.43294,2.978729,0.0430000014603138,0.870000004768372
1237674648853741784,177.257944354656,-1.10257227292002,14.70907,14.5565,16.54863,15.46756,14.97199,1.576644,0.731000006198883,0.268999993801117
1237674648853807138,177.375607319695,-1.08651599134121,12.85167,12.59667,15.93008,14.14074,13.26266,2.667423,0.017000000923872,0.958999991416931
1237674648853807142,177.379116338613,-1.08075116603375,18.13033,18.16671,24.31034,19.78797,18.916,5.394333,0.0659999996423721,0.851999998092651
1237674648853807140,177.348098209292,-1.08383041894731,13.30738,12.82414,17.13814,14.734,13.77226,3.365878,0.971000015735626,0.0209999997168779
1237674648853807140,177.348098209292,-1.08383041894731,13.30738,12.82414,17.13814,14.734,13.77226,3.365878,0.34799998998642,0
1237674648853807317,177.389739990285,-1.11703788236839,17.16422,16.79935,20.40569,18.59653,17.61464,2.791048,0.179000005125999,0.75
1237674648853807321,177.401278316421,-1.13137356821033,17.11364,17.0498,19.18264,17.84425,17.4419,1.740734,0.940999984741211,0
1237674648853807328,177.401853179575,-1.1253942746571,17.31641,17.03605,20.56484,18.6467,17.73822,2.826622,0.0359999984502792,0.78600001335144
1237674648853807337,177.42089495335,-1.23046351052315,17.28881,17.04854,19.15792,18.27988,17.67836,1.479557,0.555999994277954,0.388999998569489
1237674648853872833,177.538882957426,-1.17102490473513,16.91251,16.6301,20.10304,18.27192,17.34022,2.762819,0.0649999976158142,0.805999994277954
1237674648853872782,177.491442175919,-1.23331962704546,17.12593,16.92907,19.3921,18.13877,17.5128,1.879301,0.216999992728233,0.609000027179718
1237674648853872796,177.506029983475,-1.12693754853623,17.53086,17.24824,20.27474,18.44436,17.78966,2.485086,0.0930000022053719,0.666999995708466
1237674648853938304,177.61266869323,-1.14003693731049,18.13877,17.99167,20.1392,19.07542,18.48799,1.651213,0.0590000003576279,0.559000015258789
1237674648853938363,177.625654364939,-1.11428475465728,16.93803,16.72968,19.55849,17.96884,17.30934,2.249151,0.833000004291534,0.138999998569489
1237674648853938311,177.631847908507,-1.10513972750901,16.3276,15.99128,22.30123,18.08716,16.84395,5.457275,0.0769999995827675,0.884999990463257
1237674648853938402,177.679516838946,-1.07197868839646,16.92239,16.82993,19.91815,18.15718,17.30099,2.617159,0.681999981403351,0.273000001907349
1237674648853938329,177.696647242364,-1.103654611756,16.72448,16.41626,20.11376,18.37294,17.18377,2.929985,0.0329999998211861,0.476999998092651
1237674648854003842,177.780458349746,-1.07281622943347,16.20536,15.89309,20.08475,17.64989,16.67277,3.411976,0.0399999991059303,0.519999980926514
1237674648854069474,177.955231386137,-1.12930785781343,17.00875,16.73734,19.38752,18.04683,17.37176,2.015764,0.241999998688698,0.521000027656555
1237674648854069489,177.977117770032,-1.16154913468886,18.52095,18.68152,19.51379,18.96807,18.69512,0.8186703,0.231000006198883,0.345999985933304
1237674648854069550,177.989712049349,-1.1105707277882,17.67412,17.37947,22.50697,19.61613,18.20548,4.301487,0.0549999997019768,0.800000011920929
1237674648854134878,178.097120076075,-1.11720290870224,18.5598,18.10156,25.56377,20.59366,19.15342,6.410351,0.0689999982714653,0.654999971389771
1237674648854134908,178.14224621813,-1.21981564785256,17.20192,16.96216,19.91145,18.38122,17.57255,2.338896,0.170000001788139,0.565999984741211
1237674648854134977,178.158543470626,-1.22425184252931,17.95073,17.54819,22.88193,20.09097,18.47369,4.408243,0.166999995708466,0.791999995708466
1237674648854135080,178.118029990489,-1.14575064675728,17.36099,17.32547,19.36728,18.10124,17.66615,1.701136,0.234999999403954,0.735000014305115
1237674648854265862,178.364237397398,-1.18104813915333,15.52704,15.44233,17.91608,16.53687,15.93125,1.984826,0.933000028133392,0.0230000000447035
1237674648854200597,178.350738789165,-1.16649089923537,16.89687,16.75582,18.90633,17.826,17.24321,1.663115,0.231000006198883,0.577000021934509
1237674648854265966,178.362192170367,-1.13571522561125,15.63355,15.42815,18.31265,16.77826,16.03696,2.27569,1,0
1237674648854266134,178.407677833199,-1.08520591927198,17.00216,16.80632,19.815,18.25619,17.41779,2.397217,0.550000011920929,0.416999995708466
1237674648854266162,178.466161077329,-1.05019157557108,17.04958,16.76937,20.59142,18.41957,17.61658,2.974848,0.635999977588654,0.333000004291534
1237674648854331450,178.573260503404,-1.1409278128219,17.11555,16.93481,21.06598,18.77682,17.6363,3.42968,0.391000002622604,0.477999985218048
1237674648854331587,178.547417475645,-1.13111554447806,16.12646,16.10826,18.35469,16.81216,16.33145,2.023245,0.345999985933304,0.423000007867813
1237674648854331588,178.548734244538,-1.13180817457381,16.77177,17.10399,18.1264,17.32261,16.99934,1.127066,0.166999995708466,0.416999995708466
1237674648854331621,178.599532491155,-1.11568761531257,17.45006,17.37779,19.50278,18.4081,17.82658,1.676207,0.150000005960464,0.75
1237674648854397019,178.682578989309,-1.21104272550105,16.65648,16.50849,18.72713,17.71214,17.07271,1.654417,0.84799998998642,0.120999999344349
1237674648854397035,178.695506490807,-1.15615342708627,16.86917,16.51153,19.89445,18.37022,17.28883,2.605618,0.0270000007003546,0.919000029563904
1237674648854397046,178.704332503569,-1.13166136788157,16.51418,16.14826,19.99818,18.05842,16.95382,3.044363,0.0329999998211861,0.859000027179718
1237674648854397164,178.711422063182,-1.13207588377023,18.12089,17.94608,21.51393,19.31745,18.48412,3.02981,0.179000005125999,0.60699999332428
1237674648854397057,178.701952583724,-1.14902938937079,17.22209,16.87395,21.34049,18.70573,17.65829,3.682199,0.166999995708466,0.75
1237674648854397086,178.740926743787,-1.18424872401115,17.34486,16.97466,20.85561,18.74613,17.78036,3.075247,0.118000000715256,0.824000000953674
1237674648854397112,178.78728435376,-1.13356654552416,16.93723,16.59375,20.4366,18.45288,17.37414,3.062456,0.0700000002980232,0.860000014305115
1237674648854397117,178.791504820089,-1.10649651369594,17.02437,16.79161,19.60923,18.17635,17.47023,2.138998,0.163000002503395,0.735000014305115
1237674648854397151,178.684487907252,-1.14082745696625,17.07454,16.79092,21.4712,18.75966,17.60776,3.863436,0.166999995708466,0.767000019550323
1237674648854397106,178.772718809022,-1.13909854692817,17.29097,16.88055,20.54946,18.82787,17.7681,2.781364,0.5,0.44200000166893
1237674648854397449,178.688667552586,-1.16100147032044,19.62529,19.33976,21.86419,21.02384,20.20094,1.663244,0.204999998211861,0.294999986886978
1237674648854462584,178.842753783282,-1.11454207846727,16.73428,16.41033,20.05001,18.28013,17.19318,2.856831,0.513999998569489,0.456999987363815
1237674648854462606,178.893421592349,-1.23799263770001,15.58401,15.28751,18.97719,17.15353,16.03611,2.941082,0.0610000006854534,0.864000022411346
1237674648854462607,178.892636345903,-1.23234178919493,16.37857,16.08591,19.75104,17.87045,16.82745,2.923588,0.14300000667572,0.71399998664856
1237674648854462620,178.895950935407,-1.10440529027581,17.1989,17.07814,19.13002,18.09101,17.6151,1.514923,0.166999995708466,0.666999995708466
1237674648854528075,178.974407333135,-1.16680804228059,16.94134,16.69338,19.68004,18.18074,17.31458,2.365456,0,0.851999998092651
1237674648854462595,178.845392316997,-1.07204258268118,17.14841,16.82034,20.01063,18.55599,17.59232,2.418308,0.207000002264977,0.75900000333786
1237674648854462687,178.872915462593,-1.13983624311043,17.917,17.81589,26.56856,20.27552,18.61603,7.952528,0.0729999989271164,0.779999971389771
1237674648854528113,179.014180618845,-1.18232009631618,17.04363,16.88692,19.65882,18.30158,17.47537,2.183451,0.625,0.34400001168251
1237674648854593643,179.144106153364,-1.07532869989916,18.02651,18.02345,18.85116,18.22934,18.19855,0.6526089,0.135000005364418,0.188999995589256
1237674648854593682,179.206106924873,-1.19797116885868,16.4099,16.10023,19.72491,18.09206,16.89607,2.82884,0.0500000007450581,0.894999980926514
1237674648854593695,179.22543510613,-1.07624326615966,17.2554,17.06407,19.70398,18.2852,17.65027,2.053717,0.119000002741814,0.699000000953674
